Unnamed: 0,#,Name,GP,G,A,PTS,PPG,SHG,PIMS,GWG,Team,img
22,2,Aj Saputa,19,0,1,1,0,0,0,0,M2 Illinois State University,/static/img/backup.png
23,50,Jared Shadle,11,0,0,0,0,0,2,0,M2 Illinois State University,/static/img/backup.png
0,37,Cooper Bailey,23,6,7,13,0,0,14,0,M2 Iowa State University,/static/img/backup.png
1,52,Tate Hentz,26,4,9,13,0,1,10,2,M2 Iowa State University,/static/img/backup.png
2,49,Austin Sympson,23,2,7,9,0,0,23,2,M2 Iowa State University,/static/img/backup.png
3,53,Hunter Schultz,25,5,3,8,0,0,14,0,M2 Iowa State University,/static/img/backup.png
4,55,Chris Friemel,25,5,3,8,1,0,2,1,M2 Iowa State University,/static/img/backup.png
5,46,Bryce Kessel,20,5,3,8,1,0,16,0,M2 Iowa State University,/static/img/backup.png
6,25,Jack Krolak,13,2,6,8,2,0,0,0,M2 Iowa State University,/static/img/backup.png
7,51,Maxwell Luedtke,19,5,2,7,2,0,4,1,M2 Iowa State University,/static/img/backup.png
8,42,Donnie Guskey,26,3,3,6,2,0,4,0,M2 Iowa State University,/static/img/backup.png
9,34,Alex Macdonald,15,2,4,6,0,0,16,1,M2 Iowa State University,/static/img/backup.png
10,48,Dylan Haar,22,3,2,5,0,0,4,0,M2 Iowa State University,/static/img/backup.png
11,20,Peter Celatka,25,2,3,5,0,0,2,0,M2 Iowa State University,/static/img/backup.png
12,40,Liam Johnson,26,3,1,4,1,0,24,1,M2 Iowa State University,/static/img/backup.png
13,45,Patrick Berges,25,3,1,4,0,0,54,0,M2 Iowa State University,/static/img/backup.png
14,2,Jon Koester,24,1,3,4,1,0,32,0,M2 Iowa State University,/static/img/backup.png
15,57,Cade McMahon,23,1,2,3,0,0,24,0,M2 Iowa State University,/static/img/backup.png
16,56,Collin Frank,22,0,2,2,0,0,4,0,M2 Iowa State University,/static/img/backup.png
17,36,Patrick Mccann,23,0,1,1,0,0,8,0,M2 Iowa State University,/static/img/backup.png
18,1,Drew Pehrson,22,0,0,0,0,0,4,0,M2 Iowa State University,/static/img/backup.png
19,41,Eric Gerber,21,0,0,0,0,0,4,0,M2 Iowa State University,/static/img/backup.png
20,33,Ryan Hooks,4,0,0,0,0,0,0,0,M2 Iowa State University,/static/img/backup.png
0,87,Matthew Ernsting,20,14,20,34,2,0,4,2,M2 Lewis University,/static/img/backup.png
1,9,Matthew Moro,22,18,12,30,4,2,24,3,M2 Lewis University,/static/img/backup.png
2,22,Zac Bishop,22,10,19,29,5,0,10,3,M2 Lewis University,/static/img/backup.png
3,7,Conor Johnson,22,7,22,29,3,0,30,0,M2 Lewis University,/static/img/backup.png
4,96,Chris Estey,19,16,9,25,1,1,36,1,M2 Lewis University,/static/img/backup.png
5,27,Nicholas Madej,18,7,11,18,1,1,14,1,M2 Lewis University,/static/img/backup.png
6,10,Matthew Sharpe,20,2,11,13,0,0,24,0,M2 Lewis University,/static/img/backup.png
7,2,David Pickell,22,8,4,12,1,0,8,0,M2 Lewis University,/static/img/backup.png
8,24,Joe Fiandaca,22,5,6,11,1,0,26,0,M2 Lewis University,/static/img/backup.png
9,12,Dylan Parshall,22,1,8,9,0,0,26,0,M2 Lewis University,/static/img/backup.png
10,86,John Darcy,18,0,9,9,0,0,23,0,M2 Lewis University,/static/img/backup.png
11,19,Michael Ligas,22,2,2,4,0,0,18,0,M2 Lewis University,/static/img/backup.png
12,18,Brett Candra,22,1,3,4,0,0,12,0,M2 Lewis University,/static/img/backup.png
13,17,Erik Pikowitz,22,0,4,4,0,0,6,0,M2 Lewis University,/static/img/backup.png
14,11,Frank Panos,22,2,1,3,0,0,4,0,M2 Lewis University,/static/img/backup.png
15,13,Matthew Gore,22,1,1,2,0,0,2,1,M2 Lewis University,/static/img/backup.png
16,1,Colton Edling,11,0,0,0,0,0,0,0,M2 Lewis University,/static/img/backup.png
17,31,Justin Carricato,9,0,0,0,0,0,0,0,M2 Lewis University,/static/img/backup.png
0,27,Josh Linn,32,16,27,43,5,0,20,2,M2 Lindenwood University,/static/img/backup.png
1,20,Alex Klaesner,32,21,20,41,4,0,12,4,M2 Lindenwood University,/static/img/backup.png
2,26,Ty Ennis,34,22,18,40,1,0,21,0,M2 Lindenwood University,/static/img/backup.png
3,17,Michael Schrader,34,8,30,38,2,0,34,0,M2 Lindenwood University,/static/img/backup.png
4,19,Nick Elliott,31,16,21,37,3,1,24,2,M2 Lindenwood University,/static/img/backup.png
5,15,Dylan Miller,33,12,24,36,4,0,48,1,M2 Lindenwood University,/static/img/backup.png
6,8,Luke Gassett,34,8,23,31,2,0,2,1,M2 Lindenwood University,/static/img/backup.png
7,3,Bobby Bross,31,10,19,29,0,1,16,4,M2 Lindenwood University,/static/img/backup.png
8,22,Jack Radley,23,12,10,22,2,0,22,2,M2 Lindenwood University,/static/img/backup.png
9,23,Kyle Van Wyk,29,8,11,19,2,0,24,2,M2 Lindenwood University,/static/img/backup.png
10,14,Timothy Marchant,24,8,11,19,0,0,12,1,M2 Lindenwood University,/static/img/backup.png
11,4,Ian Precht,32,5,14,19,1,0,10,1,M2 Lindenwood University,/static/img/backup.png
12,11,Nick Thorpe,30,8,10,18,0,1,18,2,M2 Lindenwood University,/static/img/backup.png
13,13,Cameron Seto,27,3,13,16,1,0,8,0,M2 Lindenwood University,/static/img/backup.png
14,7,Hunter Schiffman,31,2,13,15,1,0,33,1,M2 Lindenwood University,/static/img/backup.png
15,16,Braxton Walby,28,1,12,13,0,0,16,0,M2 Lindenwood University,/static/img/backup.png
16,6,Sean Viti,27,1,12,13,0,0,46,0,M2 Lindenwood University,/static/img/backup.png
17,9,Shayne Plummer,29,5,6,11,0,0,45,1,M2 Lindenwood University,/static/img/backup.png
18,24,Nils Tofilovski,20,4,4,8,0,1,4,0,M2 Lindenwood University,/static/img/backup.png
19,21,Connor Bradley,12,4,4,8,0,0,2,2,M2 Lindenwood University,/static/img/backup.png
20,10,Coleman Varty,28,2,5,7,1,0,12,0,M2 Lindenwood University,/static/img/backup.png
21,5,Eric Fisher,12,1,4,5,0,0,6,0,M2 Lindenwood University,/static/img/backup.png
22,2,Charlie Iles,7,1,4,5,0,0,2,0,M2 Lindenwood University,/static/img/backup.png
23,18,Joe Bresingham,8,2,1,3,0,0,2,1,M2 Lindenwood University,/static/img/backup.png
24,36,Dante Ardite,6,1,2,3,0,0,4,1,M2 Lindenwood University,/static/img/backup.png
25,32,William Persson,8,1,1,2,0,0,2,0,M2 Lindenwood University,/static/img/backup.png
26,38,Tyler Kubara,2,1,0,1,0,0,0,0,M2 Lindenwood University,/static/img/backup.png
27,12,Zach Fizer,2,0,1,1,0,0,0,0,M2 Lindenwood University,/static/img/backup.png
28,31,Trever Osborne,17,0,0,0,0,0,0,0,M2 Lindenwood University,/static/img/backup.png
29,1,Josh Martin,16,0,0,0,0,0,0,0,M2 Lindenwood University,/static/img/backup.png
30,30,Owen Luetkemeyer,2,0,0,0,0,0,0,0,M2 Lindenwood University,/static/img/backup.png
31,0,Dante Ardite,0,0,0,0,0,0,0,0,M2 Lindenwood University,/static/img/backup.png
32,0,Jack Radley,0,0,0,0,0,0,0,0,M2 Lindenwood University,/static/img/backup.png
33,0,Bradley Rupp,0,0,0,0,0,0,0,0,M2 Lindenwood University,/static/img/backup.png
0,21,Connor Rosaasen,28,15,35,50,1,4,45,2,M2 Marian University,/static/img/backup.png
1,18,Bryton Tomko,29,23,24,47,5,1,36,8,M2 Marian University,/static/img/backup.png
2,5,Connor Martin,25,18,21,39,4,0,27,4,M2 Marian University,/static/img/backup.png
3,16,Brandon Mills,28,17,16,33,5,0,45,1,M2 Marian University,/static/img/backup.png
4,8,Tyren Boots,27,11,20,31,2,1,98,1,M2 Marian University,/static/img/backup.png
5,7,Tucker Kruse,29,8,19,27,2,0,8,2,M2 Marian University,/static/img/backup.png
6,22,Paul Kinder,19,10,16,26,3,0,18,1,M2 Marian University,/static/img/backup.png
7,28,Colby Sherlock,26,10,15,25,0,1,42,1,M2 Marian University,/static/img/backup.png
8,19,Karl Lavoie,25,9,14,23,0,0,20,2,M2 Marian University,/static/img/backup.png
9,23,Miles Giorgione,29,10,9,19,3,1,63,1,M2 Marian University,/static/img/backup.png
10,15,Daniel Liberko,29,9,9,18,0,1,0,1,M2 Marian University,/static/img/backup.png
11,11,Lucas Brown,21,7,11,18,2,0,2,0,M2 Marian University,/static/img/backup.png
12,17,Sheamus Stoyle,28,6,8,14,0,0,8,0,M2 Marian University,/static/img/backup.png
13,9,Zachary Wilson,29,5,8,13,2,0,42,0,M2 Marian University,/static/img/backup.png
14,4,Evan Erdmann,23,3,7,10,0,0,8,2,M2 Marian University,/static/img/backup.png
15,24,Jarod Lang,29,2,7,9,0,0,2,0,M2 Marian University,/static/img/backup.png
16,25,Alex Lindeman,18,2,1,3,0,0,2,0,M2 Marian University,/static/img/backup.png
17,10,Brendan Zier,14,0,1,1,0,0,4,0,M2 Marian University,/static/img/backup.png
18,27,Kevin Chin,9,0,1,1,0,0,0,0,M2 Marian University,/static/img/backup.png
19,1,Justin Davidson,20,0,0,0,0,0,0,0,M2 Marian University,/static/img/backup.png
20,3,Tony Stancer,14,0,0,0,0,0,4,0,M2 Marian University,/static/img/backup.png
21,48,Ryan Boose,14,0,0,0,0,0,4,0,M2 Marian University,/static/img/backup.png
22,33,Jake Grabarek,2,0,0,0,0,0,0,0,M2 Marian University,/static/img/backup.png
23,6,Michael Cosenza,7,0,0,0,0,0,0,0,M2 Marian University,/static/img/backup.png
24,30,William Mccreight,6,0,0,0,0,0,0,0,M2 Marian University,/static/img/backup.png
25,31,Jonathan Bateman,4,0,0,0,0,0,0,0,M2 Marian University,/static/img/backup.png
26,2,William Newberry,3,0,0,0,0,0,0,0,M2 Marian University,/static/img/backup.png
27,0,Kevin Chin,0,0,0,0,0,0,0,0,M2 Marian University,/static/img/backup.png
28,35,Alex Kruger,0,0,0,0,0,0,0,0,M2 Marian University,/static/img/backup.png
0,8,Patrick Sweeney,26,22,20,42,5,0,12,2,M2 Marquette University,/static/img/backup.png
1,9,Thomas Bresingham,22,6,17,23,0,0,10,1,M2 Marquette University,/static/img/backup.png
2,22,Nathan Farias,25,11,11,22,1,0,16,2,M2 Marquette University,/static/img/backup.png
3,19,Trevor White,18,12,7,19,3,0,2,2,M2 Marquette University,/static/img/backup.png
4,4,Ethan Stoudt,26,5,12,17,0,1,22,2,M2 Marquette University,/static/img/backup.png
5,5,Christopher Deneweth,25,6,6,12,2,0,6,0,M2 Marquette University,/static/img/backup.png
6,2,Michael Helm,26,4,8,12,0,0,2,0,M2 Marquette University,/static/img/backup.png
7,13,Gunnar Leary,10,4,7,11,1,0,6,0,M2 Marquette University,/static/img/backup.png
8,15,RJ Deneweth,26,7,3,10,0,0,36,0,M2 Marquette University,/static/img/backup.png
9,20,Adam Romanski,24,5,4,9,0,0,15,0,M2 Marquette University,/static/img/backup.png
10,7,Robert Cowan,25,4,5,9,0,0,24,1,M2 Marquette University,/static/img/backup.png
11,17,Justin Klatt,24,3,6,9,0,0,64,1,M2 Marquette University,/static/img/backup.png
12,3,Andrew Nasr,25,2,6,8,0,0,36,0,M2 Marquette University,/static/img/backup.png
13,18,Henry Hodkiewicz,26,5,2,7,0,0,10,1,M2 Marquette University,/static/img/backup.png
14,14,Zachary Bishop,24,1,5,6,0,0,14,0,M2 Marquette University,/static/img/backup.png
15,26,Jake Walker,26,3,2,5,0,0,8,0,M2 Marquette University,/static/img/backup.png
16,46,David Trainor,22,0,5,5,0,0,18,0,M2 Marquette University,/static/img/backup.png
17,11,Nicholas Zerafa,24,1,3,4,0,0,2,0,M2 Marquette University,/static/img/backup.png
18,24,Brendan Mahoney,26,0,4,4,0,0,6,0,M2 Marquette University,/static/img/backup.png
19,25,Andrew Cassidy,18,3,0,3,0,0,12,0,M2 Marquette University,/static/img/backup.png
20,21,Vadym Scherba,24,1,2,3,0,0,4,0,M2 Marquette University,/static/img/backup.png
21,35,Matthew Choate,10,0,1,1,0,0,0,0,M2 Marquette University,/static/img/backup.png
22,33,Jimmy Bertane,20,0,0,0,0,0,0,0,M2 Marquette University,/static/img/backup.png
23,59,Sam Jablonsky,3,0,0,0,0,0,0,0,M2 Marquette University,/static/img/backup.png
0,19,Matthew Simoncelli,27,8,17,25,1,1,100,1,M2 Maryville University,/static/img/backup.png
1,21,Joey Sabatino,26,10,9,19,3,1,91,0,M2 Maryville University,/static/img/backup.png
2,16,Matthew Birkemeier,28,9,8,17,3,1,123,0,M2 Maryville University,/static/img/backup.png
3,15,Sasha Golovko,27,7,10,17,1,0,20,0,M2 Maryville University,/static/img/backup.png
4,11,Alex Koeller,24,8,6,14,0,0,51,0,M2 Maryville University,/static/img/backup.png
5,7,Hunter Feagins,27,4,4,8,2,0,51,0,M2 Maryville University,/static/img/backup.png
6,6,Conner Gent,28,2,6,8,1,0,40,0,M2 Maryville University,/static/img/backup.png
7,8,Ethan Chadwell,20,2,6,8,0,1,0,0,M2 Maryville University,/static/img/backup.png
8,4,Jake Hanebrink,9,2,6,8,0,0,12,0,M2 Maryville University,/static/img/backup.png
9,22,Trevor Henson,9,3,4,7,0,0,13,1,M2 Maryville University,/static/img/backup.png
10,24,Anthony Picciano,22,2,4,6,1,0,22,0,M2 Maryville University,/static/img/backup.png
11,9,Dylan Goulet,22,2,3,5,0,0,59,1,M2 Maryville University,/static/img/backup.png
12,12,Christian Issa,26,3,1,4,0,0,2,0,M2 Maryville University,/static/img/backup.png
13,22,Sean McLean,7,3,1,4,0,0,0,1,M2 Maryville University,/static/img/backup.png
14,4,Michael Deelo,18,1,3,4,1,0,6,0,M2 Maryville University,/static/img/backup.png
15,2,Brendan Rainbolt,28,1,2,3,0,0,12,0,M2 Maryville University,/static/img/backup.png
16,13,Sam Matus,19,1,1,2,0,0,14,0,M2 Maryville University,/static/img/backup.png
17,25,Christian Marion,21,0,1,1,0,0,96,0,M2 Maryville University,/static/img/backup.png
18,1,Max Gaudet,11,0,0,0,0,0,0,0,M2 Maryville University,/static/img/backup.png
19,31,Hampus Blomdahl,11,0,0,0,0,0,0,0,M2 Maryville University,/static/img/backup.png
20,35,Scout Stalcup,11,0,0,0,0,0,0,0,M2 Maryville University,/static/img/backup.png
21,0,Carson Zadina,6,0,0,0,0,0,2,0,M2 Maryville University,/static/img/backup.png
0,9,Derek Northrop,19,11,11,22,4,0,6,0,M2 McKendree University,/static/img/backup.png
1,14,Christian Blandina,19,7,8,15,0,1,40,1,M2 McKendree University,/static/img/backup.png
2,7,Garrett Poole,19,6,6,12,3,0,26,0,M2 McKendree University,/static/img/backup.png
3,17,Riley Brown,13,1,10,11,1,0,6,0,M2 McKendree University,/static/img/backup.png
4,23,Nicholas Nelson,19,7,3,10,2,0,24,1,M2 McKendree University,/static/img/backup.png
5,15,Cayden Brilley,17,6,4,10,1,2,2,0,M2 McKendree University,/static/img/backup.png
6,94,Dalton Wolfe,18,2,2,4,1,0,4,0,M2 McKendree University,/static/img/backup.png
7,18,Dmytro Golovko,17,2,1,3,0,0,2,0,M2 McKendree University,/static/img/backup.png
8,0,Anthony Grasso,17,0,3,3,0,0,16,0,M2 McKendree University,/static/img/backup.png
9,21,Nathan Gaterman,19,2,0,2,0,0,12,0,M2 McKendree University,/static/img/backup.png
10,24,Garrett Hagarty,11,1,0,1,0,0,0,1,M2 McKendree University,/static/img/backup.png
11,70,Christopher Noble,3,1,0,1,0,0,12,0,M2 McKendree University,/static/img/backup.png
12,0,Trevor Rieck,17,0,1,1,0,0,38,0,M2 McKendree University,/static/img/backup.png
13,30,Joseph Bernardini,4,0,1,1,0,0,2,0,M2 McKendree University,/static/img/backup.png
14,55,Nicholas Gay,19,0,0,0,0,0,66,0,M2 McKendree University,/static/img/backup.png
15,0,Dalton Kress,10,0,0,0,0,0,2,0,M2 McKendree University,/static/img/backup.png
16,32,Mason Young,9,0,0,0,0,0,0,0,M2 McKendree University,/static/img/backup.png
17,1,Adam Siek,7,0,0,0,0,0,5,0,M2 McKendree University,/static/img/backup.png
18,49,Blakely Robinson,7,0,0,0,0,0,0,0,M2 McKendree University,/static/img/backup.png
19,13,Logan Hulst,6,0,0,0,0,0,2,0,M2 McKendree University,/static/img/backup.png
20,31,Jayson Headen,0,0,0,0,0,0,0,0,M2 McKendree University,/static/img/backup.png
0,88,Jason Petras,21,11,15,26,2,0,12,1,M2 Michigan State University,/static/img/backup.png
1,10,Alexander Barnes,22,7,7,14,1,0,20,4,M2 Michigan State University,/static/img/backup.png
2,9,Benjamin Burns,22,7,6,13,3,0,45,0,M2 Michigan State University,/static/img/backup.png
3,27,Blaise Johnson,22,3,10,13,1,0,2,0,M2 Michigan State University,/static/img/backup.png
4,17,Jack Tobiczyk,13,7,5,12,3,0,20,0,M2 Michigan State University,/static/img/backup.png
5,5,Lachlan Sawall,23,7,4,11,3,0,34,0,M2 Michigan State University,/static/img/backup.png
6,44,Joseph Majoros,22,4,6,10,1,0,0,1,M2 Michigan State University,/static/img/backup.png
7,19,Brian Burns,22,2,7,9,0,0,27,0,M2 Michigan State University,/static/img/backup.png
8,81,Jeremy Anthos,16,2,7,9,0,0,8,0,M2 Michigan State University,/static/img/backup.png
9,14,Nicholas Zervos,11,5,3,8,2,0,17,0,M2 Michigan State University,/static/img/backup.png
10,8,Coleman Peppelman,20,2,4,6,0,0,12,0,M2 Michigan State University,/static/img/backup.png
11,87,John Zielinski,20,1,5,6,0,0,8,0,M2 Michigan State University,/static/img/backup.png
12,1,Maxwell Quertermus,9,0,6,6,0,0,10,0,M2 Michigan State University,/static/img/backup.png
13,13,Tyler Lee,19,4,1,5,0,0,10,0,M2 Michigan State University,/static/img/backup.png
14,24,Andrew Rosa,16,1,4,5,1,0,24,0,M2 Michigan State University,/static/img/backup.png
15,4,Jack Kotas,14,1,4,5,0,0,6,0,M2 Michigan State University,/static/img/backup.png
16,91,Torrey Schwartz,19,4,0,4,2,0,2,0,M2 Michigan State University,/static/img/backup.png
17,21,Noah Kendra,22,1,3,4,0,1,4,0,M2 Michigan State University,/static/img/backup.png
18,15,Joe Pierce,12,1,3,4,0,0,12,0,M2 Michigan State University,/static/img/backup.png
19,11,Conner Graham,20,0,3,3,0,0,12,0,M2 Michigan State University,/static/img/backup.png
20,22,Jacob Stallings,23,1,1,2,0,0,6,0,M2 Michigan State University,/static/img/backup.png
21,23,Brad Kolinski,19,0,2,2,0,0,4,0,M2 Michigan State University,/static/img/backup.png
22,7,Ryan Boyd,16,1,0,1,0,0,4,0,M2 Michigan State University,/static/img/backup.png
23,12,Zachary Sexton,23,0,1,1,0,0,23,0,M2 Michigan State University,/static/img/backup.png
24,30,Patrick Hoedeman,9,0,1,1,0,0,2,0,M2 Michigan State University,/static/img/backup.png
25,29,Lucas Chapel,8,0,0,0,0,0,0,0,M2 Michigan State University,/static/img/backup.png
26,31,Nick Smith,1,0,0,0,0,0,0,0,M2 Michigan State University,/static/img/backup.png
27,37,Charley Pettys,0,0,0,0,0,0,0,0,M2 Michigan State University,/static/img/backup.png
0,13,Kyle Callaway,17,12,5,17,0,0,27,2,M2 Michigan Tech University,/static/img/backup.png
1,69,Mikey Thoresen,13,6,9,15,1,0,0,0,M2 Michigan Tech University,/static/img/backup.png
2,24,Nathan Bondi,17,2,7,9,0,0,12,0,M2 Michigan Tech University,/static/img/backup.png
3,5,Jared Harper,17,6,2,8,0,0,4,0,M2 Michigan Tech University,/static/img/backup.png
4,21,Dylan Boberg,17,4,4,8,2,1,14,0,M2 Michigan Tech University,/static/img/backup.png
5,68,Patrick Auz,16,1,5,6,0,0,16,0,M2 Michigan Tech University,/static/img/backup.png
6,3,Jonah Jarczewski,10,0,6,6,0,0,4,0,M2 Michigan Tech University,/static/img/backup.png
7,18,Austin Mahoney,16,2,3,5,0,0,53,0,M2 Michigan Tech University,/static/img/backup.png
8,4,Jacob Bondi,17,0,5,5,0,0,20,0,M2 Michigan Tech University,/static/img/backup.png
9,22,Justin Moyle,5,2,1,3,1,0,0,0,M2 Michigan Tech University,/static/img/backup.png
10,15,Nathan Blumberg,15,1,2,3,0,0,6,1,M2 Michigan Tech University,/static/img/backup.png
11,10,Elijah Tormala,2,1,2,3,0,0,0,0,M2 Michigan Tech University,/static/img/backup.png
12,34,Matthew Tracey,4,0,2,2,0,0,0,0,M2 Michigan Tech University,/static/img/backup.png
13,77,Cael Hansen,11,1,0,1,0,1,2,0,M2 Michigan Tech University,/static/img/backup.png
14,19,Zach Smith,13,0,1,1,0,0,12,0,M2 Michigan Tech University,/static/img/backup.png
15,16,Juergen Steupert,8,0,1,1,0,0,17,0,M2 Michigan Tech University,/static/img/backup.png
16,34,Aydin Frost,6,0,1,1,0,0,2,0,M2 Michigan Tech University,/static/img/backup.png
17,77,Garrett Kraut,2,0,1,1,0,0,0,0,M2 Michigan Tech University,/static/img/backup.png
18,88,Kade Nielsen,17,0,0,0,0,0,4,0,M2 Michigan Tech University,/static/img/backup.png
19,1,Drew Eaton,10,0,0,0,0,0,0,0,M2 Michigan Tech University,/static/img/backup.png
20,35,Kyle Archambeau,7,0,0,0,0,0,0,0,M2 Michigan Tech University,/static/img/backup.png
21,51,Isaiah Bathrick,4,0,0,0,0,0,8,0,M2 Michigan Tech University,/static/img/backup.png
22,22,Harrison Mills,3,0,0,0,0,0,0,0,M2 Michigan Tech University,/static/img/backup.png
23,20,Wyatt Conrow,2,0,0,0,0,0,0,0,M2 Michigan Tech University,/static/img/backup.png
24,30,Soren Higgins,1,0,0,0,0,0,2,0,M2 Michigan Tech University,/static/img/backup.png
0,7,Pierson Pass,17,27,17,44,0,4,8,1,M2 Minnesota State Univ - Mankato,/static/img/backup.png
1,13,Vasiliy Zhizenkov,18,11,20,31,1,0,6,1,M2 Minnesota State Univ - Mankato,/static/img/backup.png
2,11,Ryan Streetar,17,7,12,19,1,0,8,1,M2 Minnesota State Univ - Mankato,/static/img/backup.png
3,17,Cam Blue,18,6,11,17,0,1,8,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
4,10,Jacob Hartzell,21,5,11,16,0,0,10,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
5,12,Tim Kuivinen,14,7,8,15,0,0,8,1,M2 Minnesota State Univ - Mankato,/static/img/backup.png
6,25,Austin Krebsbach,16,5,10,15,1,0,4,1,M2 Minnesota State Univ - Mankato,/static/img/backup.png
7,23,Austin Cunnien,16,6,8,14,1,0,37,2,M2 Minnesota State Univ - Mankato,/static/img/backup.png
8,22,Ryan Coyle,15,9,4,13,0,0,19,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
9,27,Nate Ackerman,18,4,8,12,0,0,42,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
10,24,John Suess,16,3,7,10,1,0,10,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
11,19,Ken Baublitz,17,2,5,7,0,0,10,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
12,4,Dawsyn Deutz,20,4,2,6,0,0,0,1,M2 Minnesota State Univ - Mankato,/static/img/backup.png
13,16,Tyler Sweeney,16,3,2,5,0,0,41,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
14,14,Andy Henderson,18,2,3,5,0,0,4,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
15,8,Christian Harkins,14,1,3,4,0,0,26,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
16,15,Bryce Simon,8,0,4,4,0,0,10,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
17,5,Tanner Dahle,16,1,2,3,0,0,0,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
18,21,Ben Mains,17,0,2,2,0,0,20,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
19,26,Will Beake,7,1,0,1,0,0,0,0,M2 Minnesota State Univ - Mankato,/static/img/backup.png
